id,claim_evidence_jaccard_sim
255,0.027932960893854775
256,0.0714285714285714
257,0.07650273224043713
258,0.0714285714285714
259,0.07650273224043713
260,0.07650273224043713
261,0.05970149253731338
262,0.05970149253731338
263,0.05970149253731338
264,0.0643564356435643
265,0.05970149253731338
266,0.053254437869822535
267,0.053254437869822535
268,0.053254437869822535
269,0.053254437869822535
270,0.053254437869822535
271,0.060975609756097615
272,0.060975609756097615
273,0.060975609756097615
274,0.060975609756097615
275,0.060975609756097615
276,0.07407407407407407
277,0.07407407407407407
278,0.07975460122699385
279,0.07407407407407407
280,0.07407407407407407
281,0.06285714285714283
282,0.06285714285714283
283,0.06285714285714283
284,0.06285714285714283
285,0.06285714285714283
286,0.05555555555555558
287,0.05027932960893855
288,0.05027932960893855
289,0.05555555555555558
290,0.05027932960893855
291,0.06285714285714283
292,0.06818181818181823
293,0.06818181818181823
294,0.06818181818181823
295,0.06818181818181823
296,0.05232558139534882
297,0.05747126436781613
298,0.052023121387283267
299,0.05747126436781613
300,0.052023121387283267
301,0.109375
302,0.09523809523809523
303,0.109375
304,0.09523809523809523
305,0.12307692307692308
306,0.051724137931034475
307,0.051724137931034475
308,0.051724137931034475
309,0.051724137931034475
310,0.051724137931034475
311,0.07471264367816088
312,0.07471264367816088
313,0.07471264367816088
314,0.06936416184971095
315,0.07471264367816088
316,0.07558139534883723
317,0.07558139534883723
318,0.08092485549132944
319,0.07558139534883723
320,0.07558139534883723
321,0.05154639175257736
322,0.04663212435233166
323,0.05154639175257736
324,0.05154639175257736
325,0.05154639175257736
326,0.052980132450331174
327,0.05921052631578949
328,0.05921052631578949
329,0.052980132450331174
330,0.052980132450331174
331,0.054545454545454564
332,0.054545454545454564
333,0.054545454545454564
334,0.04878048780487809
335,0.054545454545454564
336,0.06321839080459768
337,0.06321839080459768
338,0.06321839080459768
339,0.06321839080459768
340,0.06321839080459768
341,0.07236842105263153
342,0.07236842105263153
343,0.07236842105263153
344,0.07236842105263153
345,0.07236842105263153
346,0.044303797468354444
347,0.044303797468354444
348,0.044303797468354444
349,0.05031446540880502
350,0.03821656050955413
351,0.06832298136645965
352,0.0625
353,0.0625
354,0.0625
355,0.0625
356,0.06832298136645965
357,0.06832298136645965
358,0.06832298136645965
359,0.06832298136645965
360,0.06832298136645965
361,0.07333333333333336
362,0.06711409395973156
363,0.07333333333333336
364,0.07333333333333336
365,0.07333333333333336
366,0.07547169811320753
367,0.069620253164557
368,0.069620253164557
369,0.07547169811320753
370,0.06369426751592355
371,0.07692307692307687
372,0.07692307692307687
373,0.08280254777070062
374,0.07692307692307687
375,0.07692307692307687
376,0.07051282051282048
377,0.07643312101910826
378,0.07051282051282048
379,0.07643312101910826
380,0.07051282051282048
381,0.05696202531645567
382,0.05696202531645567
383,0.05696202531645567
384,0.05696202531645567
385,0.05696202531645567
386,0.06164383561643838
387,0.06164383561643838
388,0.06164383561643838
389,0.06164383561643838
390,0.06164383561643838
391,0.04705882352941182
392,0.04705882352941182
393,0.04705882352941182
394,0.04705882352941182
395,0.04705882352941182
396,0.04790419161676651
397,0.04790419161676651
398,0.04790419161676651
399,0.04790419161676651
400,0.04790419161676651
401,0.08387096774193548
402,0.08387096774193548
403,0.08387096774193548
404,0.08974358974358976
405,0.08387096774193548
406,0.03614457831325302
407,0.030303030303030276
408,0.03614457831325302
409,0.041916167664670656
410,0.03614457831325302
411,0.042424242424242475
412,0.042424242424242475
414,0.048192771084337394
415,0.042424242424242475
416,0.05882352941176472
417,0.05882352941176472
418,0.05882352941176472
419,0.05882352941176472
420,0.05882352941176472
421,0.06024096385542166
422,0.054545454545454564
423,0.06024096385542166
424,0.06586826347305386
425,0.06586826347305386
426,0.0496894409937888
427,0.043749999999999956
428,0.0496894409937888
429,0.05555555555555558
430,0.0496894409937888
431,0.07926829268292679
432,0.07361963190184051
433,0.07361963190184051
434,0.08484848484848484
435,0.07926829268292679
436,0.059171597633136064
437,0.0535714285714286
438,0.0535714285714286
439,0.0535714285714286
440,0.0535714285714286
441,0.0494505494505495
442,0.0494505494505495
443,0.0494505494505495
444,0.05464480874316935
445,0.05464480874316935
446,0.09493670886075944
447,0.09493670886075944
448,0.08333333333333337
449,0.09493670886075944
450,0.08917197452229297
451,0.05847953216374269
452,0.05847953216374269
453,0.05294117647058827
454,0.05294117647058827
455,0.06395348837209303
456,0.06417112299465244
457,0.05913978494623651
458,0.05913978494623651
459,0.06417112299465244
460,0.06417112299465244
461,0.049180327868852514
462,0.049180327868852514
463,0.049180327868852514
464,0.049180327868852514
465,0.049180327868852514
466,0.05780346820809246
467,0.05232558139534882
468,0.05232558139534882
469,0.06321839080459768
470,0.05232558139534882
471,0.05434782608695654
472,0.05434782608695654
473,0.05434782608695654
474,0.05434782608695654
475,0.05434782608695654
476,0.0699300699300699
477,0.06338028169014087
478,0.0699300699300699
479,0.06338028169014087
480,0.06338028169014087
481,0.09701492537313428
482,0.09701492537313428
483,0.09701492537313428
484,0.11029411764705888
485,0.09022556390977443
486,0.05517241379310345
487,0.05517241379310345
488,0.06164383561643838
489,0.06164383561643838
490,0.05517241379310345
491,0.08270676691729328
492,0.08270676691729328
493,0.08270676691729328
494,0.08270676691729328
495,0.08270676691729328
496,0.08461538461538465
497,0.08461538461538465
498,0.08461538461538465
499,0.08461538461538465
500,0.07751937984496127
501,0.08053691275167785
502,0.08666666666666667
503,0.0927152317880795
504,0.08053691275167785
505,0.08053691275167785
506,0.07042253521126762
507,0.07692307692307687
508,0.07042253521126762
509,0.07692307692307687
510,0.07692307692307687
511,0.08391608391608396
512,0.08391608391608396
513,0.09027777777777779
514,0.08391608391608396
515,0.08391608391608396
516,0.0757575757575758
517,0.0757575757575758
518,0.0757575757575758
519,0.0757575757575758
520,0.08270676691729328
521,0.07999999999999996
522,0.07999999999999996
523,0.07999999999999996
524,0.08730158730158732
525,0.07999999999999996
526,0.08148148148148149
527,0.08148148148148149
528,0.08148148148148149
529,0.08208955223880599
530,0.08148148148148149
531,0.10236220472440949
532,0.10236220472440949
533,0.10236220472440949
534,0.10236220472440949
535,0.10236220472440949
536,0.08461538461538465
537,0.08461538461538465
538,0.07751937984496127
539,0.09160305343511455
540,0.09160305343511455
541,0.08510638297872342
542,0.08510638297872342
543,0.08510638297872342
544,0.08510638297872342
545,0.09154929577464788
546,0.09558823529411764
547,0.09558823529411764
548,0.09558823529411764
549,0.0888888888888889
550,0.09558823529411764
551,0.07299270072992703
552,0.07299270072992703
553,0.07299270072992703
554,0.07299270072992703
555,0.07299270072992703
556,0.08333333333333337
557,0.08965517241379306
558,0.08333333333333337
559,0.08333333333333337
560,0.08333333333333337
561,0.08148148148148149
562,0.07462686567164178
563,0.07462686567164178
564,0.07462686567164178
565,0.07462686567164178
566,0.052238805970149294
567,0.045112781954887216
568,0.052238805970149294
569,0.059259259259259234
570,0.052238805970149294
571,0.06944444444444442
572,0.06944444444444442
573,0.06944444444444442
574,0.06944444444444442
575,0.07586206896551728
576,0.07692307692307687
577,0.08333333333333337
578,0.08333333333333337
579,0.07692307692307687
580,0.07692307692307687
581,0.08148148148148149
582,0.08148148148148149
583,0.08148148148148149
584,0.08148148148148149
585,0.08823529411764708
586,0.0888888888888889
587,0.09558823529411764
588,0.09558823529411764
589,0.09558823529411764
590,0.1021897810218978
591,0.05970149253731338
592,0.05970149253731338
593,0.05970149253731338
594,0.05970149253731338
595,0.05970149253731338
596,0.08823529411764708
597,0.08823529411764708
598,0.08823529411764708
599,0.0948905109489051
600,0.08823529411764708
601,0.04516129032258065
602,0.04516129032258065
603,0.04516129032258065
604,0.04516129032258065
605,0.04516129032258065
606,0.06578947368421051
607,0.06578947368421051
608,0.06578947368421051
609,0.06578947368421051
610,0.06578947368421051
611,0.06172839506172845
612,0.06748466257668717
613,0.06748466257668717
614,0.06172839506172845
615,0.06172839506172845
616,0.060975609756097615
617,0.060975609756097615
618,0.07228915662650603
619,0.060975609756097615
620,0.05521472392638038
621,0.08552631578947367
622,0.08552631578947367
623,0.08552631578947367
624,0.08552631578947367
625,0.08552631578947367
626,0.049079754601227044
627,0.054878048780487854
628,0.054878048780487854
629,0.049079754601227044
630,0.049079754601227044
631,0.07453416149068326
632,0.08024691358024694
633,0.07453416149068326
634,0.07499999999999996
635,0.07453416149068326
636,0.05063291139240511
637,0.05063291139240511
638,0.05660377358490565
639,0.05063291139240511
640,0.05063291139240511
641,0.04402515723270439
642,0.04402515723270439
643,0.050000000000000044
644,0.04402515723270439
645,0.04402515723270439
646,0.03821656050955413
647,0.044303797468354444
648,0.044303797468354444
649,0.044303797468354444
650,0.044303797468354444
651,0.06040268456375841
652,0.06666666666666665
653,0.06666666666666665
654,0.06666666666666665
655,0.06040268456375841
656,0.052631578947368474
657,0.052631578947368474
658,0.052631578947368474
659,0.05882352941176472
660,0.052631578947368474
661,0.05128205128205132
662,0.0573248407643312
663,0.0573248407643312
664,0.06329113924050633
665,0.0573248407643312
666,0.065359477124183
667,0.065359477124183
668,0.065359477124183
669,0.065359477124183
670,0.065359477124183
671,0.07913669064748197
672,0.07913669064748197
673,0.08571428571428574
674,0.07913669064748197
675,0.07246376811594202
676,0.052631578947368474
677,0.052631578947368474
678,0.052631578947368474
679,0.052631578947368474
680,0.052631578947368474
681,0.04458598726114649
682,0.04458598726114649
683,0.038461538461538436
684,0.038461538461538436
685,0.038461538461538436
686,0.058441558441558406
687,0.058441558441558406
688,0.06451612903225812
689,0.05228758169934644
690,0.058441558441558406
691,0.053333333333333344
692,0.05960264900662249
693,0.053333333333333344
694,0.05960264900662249
695,0.053333333333333344
696,0.06329113924050633
697,0.06329113924050633
698,0.0691823899371069
699,0.0691823899371069
700,0.0573248407643312
701,0.05590062111801242
702,0.05590062111801242
703,0.05590062111801242
704,0.06172839506172845
705,0.05590062111801242
706,0.051948051948051965
707,0.051948051948051965
708,0.058064516129032295
709,0.051948051948051965
710,0.058064516129032295
711,0.0738255033557047
712,0.0738255033557047
713,0.0738255033557047
714,0.0738255033557047
715,0.0738255033557047
716,0.05228758169934644
717,0.05228758169934644
718,0.05228758169934644
719,0.05228758169934644
720,0.05228758169934644
721,0.04861111111111116
722,0.04861111111111116
723,0.04861111111111116
724,0.04861111111111116
725,0.04861111111111116
726,0.05228758169934644
727,0.05228758169934644
728,0.046052631578947345
729,0.05228758169934644
730,0.05228758169934644
731,0.05673758865248224
732,0.05673758865248224
733,0.05673758865248224
734,0.05673758865248224
735,0.05673758865248224
736,0.0757575757575758
737,0.0757575757575758
738,0.0757575757575758
739,0.0757575757575758
740,0.0757575757575758
741,0.05882352941176472
742,0.05882352941176472
743,0.05882352941176472
744,0.06493506493506496
745,0.06493506493506496
746,0.07092198581560283
747,0.07092198581560283
748,0.07092198581560283
749,0.07092198581560283
750,0.07092198581560283
751,0.12195121951219512
752,0.1282051282051282
753,0.09756097560975607
754,0.1470588235294118
755,0.10526315789473684
756,0.10526315789473684
757,0.09756097560975607
758,0.10810810810810811
759,0.13888888888888884
760,0.1470588235294118
761,0.12121212121212122
762,0.08333333333333337
763,0.09090909090909094
764,0.13888888888888884
765,0.08571428571428574
766,0.10810810810810811
767,0.11428571428571432
768,0.1282051282051282
769,0.10526315789473684
770,0.125
771,0.10526315789473684
772,0.15384615384615385
773,0.13157894736842102
774,0.13888888888888884
775,0.09999999999999998
776,0.09523809523809523
777,0.1351351351351351
778,0.07894736842105265
779,0.10810810810810811
780,0.1515151515151515
781,0.11111111111111116
782,0.16666666666666663
783,0.16666666666666663
784,0.11111111111111116
785,0.12121212121212122
786,0.1428571428571429
787,0.12121212121212122
788,0.11111111111111116
789,0.10256410256410253
790,0.19999999999999996
791,0.11428571428571432
792,0.10256410256410253
793,0.15625
794,0.17647058823529416
795,0.12903225806451613
796,0.1428571428571429
797,0.11111111111111116
798,0.17142857142857137
799,0.10526315789473684
800,0.24242424242424243
801,0.11111111111111116
802,0.1428571428571429
803,0.13888888888888884
804,0.21875
805,0.11111111111111116
806,0.12121212121212122
807,0.08108108108108103
808,0.08823529411764708
809,0.11111111111111116
810,0.125
811,0.11764705882352944
812,0.11111111111111116
813,0.12121212121212122
814,0.12903225806451613
815,0.11111111111111116
816,0.125
817,0.125
818,0.10810810810810811
819,0.1785714285714286
820,0.11428571428571432
821,0.13888888888888884
822,0.09375
823,0.16129032258064513
824,0.1578947368421053
825,0.12903225806451613
826,0.12903225806451613
827,0.11428571428571432
828,0.09756097560975607
829,0.12121212121212122
830,0.16129032258064513
831,0.11111111111111116
832,0.1515151515151515
833,0.11111111111111116
834,0.1875
835,0.12121212121212122
836,0.12903225806451613
837,0.125
838,0.10526315789473684
839,0.1470588235294118
840,0.1515151515151515
841,0.13888888888888884
842,0.125
843,0.1875
844,0.11428571428571432
845,0.1470588235294118
846,0.12903225806451613
847,0.12121212121212122
848,0.19354838709677424
849,0.09090909090909094
850,0.11111111111111116
851,0.1333333333333333
852,0.125
853,0.1428571428571429
854,0.12121212121212122
855,0.15625
856,0.10810810810810811
857,0.125
858,0.09375
859,0.12903225806451613
860,0.12121212121212122
861,0.1875
862,0.11764705882352944
863,0.125
864,0.1515151515151515
865,0.20588235294117652
866,0.12903225806451613
867,0.1515151515151515
868,0.12121212121212122
869,0.125
870,0.12121212121212122
871,0.12121212121212122
872,0.1515151515151515
873,0.1428571428571429
874,0.12121212121212122
875,0.16129032258064513
876,0.12121212121212122
877,0.16666666666666663
878,0.16129032258064513
879,0.12121212121212122
880,0.10526315789473684
881,0.125
882,0.125
883,0.11764705882352944
884,0.125
885,0.1515151515151515
886,0.17647058823529416
887,0.17142857142857137
888,0.125
889,0.1333333333333333
890,0.125
891,0.10810810810810811
892,0.1515151515151515
893,0.125
894,0.1470588235294118
895,0.11764705882352944
896,0.24242424242424243
897,0.22857142857142854
898,0.24242424242424243
899,0.08571428571428574
900,0.125
901,0.2647058823529411
902,0.13157894736842102
903,0.11764705882352944
904,0.16129032258064513
905,0.11111111111111116
906,0.15625
907,0.125
908,0.125
909,0.125
910,0.18181818181818177
911,0.11764705882352944
912,0.125
913,0.15625
914,0.10526315789473684
915,0.13888888888888884
916,0.125
917,0.1470588235294118
918,0.12121212121212122
919,0.1333333333333333
920,0.10810810810810811
921,0.1470588235294118
922,0.1333333333333333
923,0.11764705882352944
924,0.125
925,0.1515151515151515
926,0.12121212121212122
927,0.12121212121212122
928,0.28125
929,0.125
930,0.12121212121212122
931,0.1333333333333333
932,0.09090909090909094
933,0.125
934,0.125
935,0.11111111111111116
936,0.10526315789473684
937,0.11428571428571432
938,0.12121212121212122
939,0.125
940,0.15625
941,0.17647058823529416
942,0.12121212121212122
943,0.15384615384615385
944,0.11111111111111116
945,0.125
946,0.125
947,0.0357142857142857
948,0.08737864077669899
949,0.07228915662650603
950,0.06862745098039214
951,0.06999999999999995
952,0.0736842105263158
953,0.09782608695652173
954,0.0714285714285714
955,0.08602150537634412
956,0.07228915662650603
957,0.06976744186046513
958,0.07446808510638303
959,0.06930693069306926
960,0.10752688172043012
961,0.13043478260869568
962,0.1123595505617978
963,0.1325301204819277
964,0.06999999999999995
965,0.08433734939759041
966,0.11627906976744184
967,0.07058823529411762
968,0.11250000000000004
969,0.125
970,0.09859154929577463
971,0.101123595505618
972,0.07317073170731703
973,0.08433734939759041
974,0.060975609756097615
975,0.10256410256410253
976,0.0674157303370787
977,0.09999999999999998
978,0.09999999999999998
979,0.14102564102564108
980,0.10389610389610393
981,0.1333333333333333
982,0.11111111111111116
983,0.1071428571428571
984,0.10256410256410253
985,0.12658227848101267
986,0.09333333333333338
987,0.07317073170731703
988,0.07317073170731703
989,0.11842105263157898
990,0.1470588235294118
991,0.09756097560975607
992,0.09756097560975607
993,0.08536585365853655
994,0.08139534883720934
995,0.15000000000000002
996,0.10389610389610393
997,0.10256410256410253
998,0.11688311688311692
999,0.125
1000,0.12658227848101267
1001,0.09333333333333338
1002,0.17391304347826086
1003,0.11392405063291144
1004,0.15384615384615385
1005,0.10126582278481011
1006,0.15294117647058825
1007,0.1643835616438356
1008,0.1333333333333333
1009,0.11940298507462688
1010,0.09090909090909094
1011,0.09333333333333338
1012,0.1071428571428571
1013,0.17105263157894735
1014,0.13749999999999996
1015,0.10666666666666669
1016,0.08450704225352113
1017,0.08450704225352113
1018,0.17948717948717952
1019,0.1428571428571429
1020,0.06329113924050633
1021,0.13888888888888884
1022,0.11267605633802813
1023,0.12658227848101267
1024,0.17105263157894735
1025,0.09333333333333338
1026,0.09333333333333338
1027,0.09411764705882353
1028,0.15000000000000002
1029,0.09999999999999998
1030,0.12
1031,0.136986301369863
1032,0.11538461538461542
1033,0.09090909090909094
1034,0.12328767123287676
1035,0.08433734939759041
1036,0.06818181818181823
1037,0.11250000000000004
1038,0.11842105263157898
1039,0.19444444444444442
1040,0.1515151515151515
1041,0.17948717948717952
1042,0.07317073170731703
1043,0.08108108108108103
1044,0.08080808080808077
1045,0.11904761904761907
1046,0.07058823529411762
1047,0.17647058823529416
1048,0.13749999999999996
1049,0.09638554216867468
1050,0.0957446808510638
1051,0.12658227848101267
1052,0.17142857142857137
1054,0.1842105263157895
1055,0.1159420289855072
1056,0.1351351351351351
1057,0.11428571428571432
1058,0.10344827586206895
1059,0.1594202898550725
1060,0.14492753623188404
1061,0.125
1062,0.14634146341463417
1063,0.0864197530864198
